Перший рівень,Другий рівень,Третій рівень,Четвертий рівень,Категорія ,Назва об'єкта українською мовою
6100000000,6120800000,6120855400,6120855407,С,ДЗВЕНИГОРОД
6100000000,6120800000,6120855400,6120855408,С,ДЗВИНЯЧКА
6100000000,6120800000,6120855400,6120855409,С,ДНІСТРОВЕ
6100000000,6120800000,6120855400,6120855410,С,ЗБРУЧАНСЬКЕ
6100000000,6120800000,6120855400,6120855411,С,КУДРИНЦІ
6100000000,6120800000,6120855400,6120855412,С,ЛАТКІВЦІ
6100000000,6120800000,6120855400,6120855413,С,МИХАЙЛІВКА
6100000000,6120800000,6120855400,6120855414,С,МИХАЛКІВ
6100000000,6120800000,6120855400,6120855415,С,ОКОПИ
6100000000,6120800000,6120855400,6120855416,С,ТРУБЧИН
6100000000,6120800000,6120855400,6120855417,С,УРОЖАЙНЕ
6100000000,6120800000,6120855400,6120855418,С,УСТЯ
6100000000,6120800000,6120855400,6120855419,С,ХУДИКІВЦІ
6100000000,6120800000,6120855700,,Т,СКАЛА-ПОДІЛЬСЬКА
6100000000,6120800000,6120855700,6120855701,С,БЕРЕЖАНКА
6100000000,6120800000,6120855700,6120855702,С,ВЕРБІВКА
6100000000,6120800000,6120855700,6120855703,С,ГУШТИН
6100000000,6120800000,6120855700,6120855704,С,ГУШТИНКА
6100000000,6120800000,6120855700,6120855705,С,ЗАЛУЧЧЯ
6100000000,6120800000,6120855700,6120855706,С,ІВАНКІВ
6100000000,6120800000,6120855700,6120855707,С,ЛОСЯЧ
6100000000,6120800000,6120855700,6120855708,С,НИВРА
6100000000,6120800000,6120855700,6120855709,С,ПІДПИЛИП'Я
6100000000,6120800000,6120855700,6120855710,С,ТРІЙЦЯ
6100000000,6120800000,6120855700,6120855711,С,ТУРИЛЬЧЕ
6100000000,6120800000,6120880000,,,СІЛЬРАДИ БОРЩІВСЬКОГО Р-НУ
6100000000,6120800000,6120880300,,,ОЛЕКСИНСЬКА/С.ОЛЕКСИНЦІ
6100000000,6120800000,6120880300,6120880301,С,ОЛЕКСИНЦІ
6100000000,6120800000,6120880600,,,БАБИНЕЦЬКА/С.БАБИНЦІ
6100000000,6120800000,6120880600,6120880601,С,БАБИНЦІ
6100000000,6120800000,6120880900,,,БІЛЬЧЕ-ЗОЛОТЕЦЬКА/С.БІЛЬЧЕ-ЗОЛОТЕ
6100000000,6120800000,6120880900,6120880901,С,БІЛЬЧЕ-ЗОЛОТЕ
6100000000,6120800000,6120880900,6120880902,С,МОНАСТИРОК
6100000000,6120800000,6120880900,6120880903,С,МУШКАРІВ
6100000000,6120800000,6120880900,6120880904,С,ЮР'ЯМПІЛЬ
6100000000,6120800000,6120881200,,,БУРДЯКІВСЬКА/С.БУРДЯКІВЦІ
6100000000,6120800000,6120881200,6120881201,С,БУРДЯКІВЦІ
6100000000,6120800000,6120881200,6120881202,С,ДУБІВКА
6100000000,6120800000,6120881200,6120881203,С,ЗБРИЖ
6100000000,6120800000,6120881300,,,ВЕРХНЯКІВСЬКА/С.ВЕРХНЯКІВЦІ
6100000000,6120800000,6120881300,6120881301,С,ВЕРХНЯКІВЦІ
6100000000,6120800000,6120881500,,,ВОВКОВЕЦЬКА/С.ВОВКІВЦІ
6100000000,6120800000,6120881500,6120881501,С,ВОВКІВЦІ
6100000000,6120800000,6120881900,,,ВИСІЧАНСЬКА/С.ВИСІЧКА
6100000000,6120800000,6120881900,6120881901,С,ВИСІЧКА
6100000000,6120800000,6120882100,,,ГЕРМАКІВСЬКА/С.ГЕРМАКІВКА
6100000000,6120800000,6120882100,6120882101,С,ГЕРМАКІВКА
6100000000,6120800000,6120882400,,,ГЛИБОЧЕЦЬКА/С.ГЛИБОЧОК
6100000000,6120800000,6120882400,6120882401,С,ГЛИБОЧОК
6100000000,6120800000,6120882900,,,ЗАЛІСЬКА/С.ЗАЛІССЯ
6100000000,6120800000,6120882900,6120882901,С,ЗАЛІССЯ
6100000000,6120800000,6120883200,,,ІВАНЕ-ПУСТЕНСЬКА/С.ІВАНЕ-ПУСТЕ
6100000000,6120800000,6120883200,6120883201,С,ІВАНЕ-ПУСТЕ
6100000000,6120800000,6120883700,,,КОРОЛІВСЬКА/С.КОРОЛІВКА
6100000000,6120800000,6120883700,6120883701,С,КОРОЛІВКА
6100000000,6120800000,6120883900,,,КРИВЧЕНСЬКА/С.КРИВЧЕ
6100000000,6120800000,6120883900,6120883901,С,КРИВЧЕ
6100000000,6120800000,6120884500,,,ЛАНІВЕЦЬКА/С.ЛАНІВЦІ
6100000000,6120800000,6120884500,6120884501,С,ЛАНІВЦІ
6100000000,6120800000,6120884500,6120884503,С,КОЗАЧЧИНА
6100000000,6120800000,6120884500,6120884505,С,ТУЛИН
6100000000,6120800000,6120884900,,,МУШКАТІВСЬКА/С.МУШКАТІВКА
6100000000,6120800000,6120884900,6120884901,С,МУШКАТІВКА
6100000000,6120800000,6120884900,6120884903,С,СЛОБІДКА-МУШКАТІВСЬКА
6100000000,6120800000,6120885500,,,ОЗЕРЯНСЬКА/С.ОЗЕРЯНИ
6100000000,6120800000,6120885500,6120885501,С,ОЗЕРЯНИ
6100000000,6120800000,6120885500,6120885502,С,КОНСТАНЦІЯ
6100000000,6120800000,6120885500,6120885503,С,ГРАБІВЦІ
6100000000,6120800000,6120885500,6120885504,С,ЖИЛИНЦІ
6100000000,6120800000,6120885500,6120885505,С,ПИЛАТКІВЦІ
6100000000,6120800000,6120885900,,,ПАНІВЕЦЬКА/С.ПАНІВЦІ
6100000000,6120800000,6120885900,6120885901,С,ПАНІВЦІ
6100000000,6120800000,6120885900,6120885902,С,ЗАВАЛЛЯ
6100000000,6120800000,6120886400,,,ПИЛИПЧЕНСЬКА/С.ПИЛИПЧЕ
6100000000,6120800000,6120886400,6120886401,С,ПИЛИПЧЕ
6100000000,6120800000,6120886600,,,ПИЩАТИНСЬКА/С.ПИЩАТИНЦІ
6100000000,6120800000,6120886600,6120886603,С,ПИЩАТИНЦІ
6100000000,6120800000,6120886800,,,ЦИГАНСЬКА/С.ЦИГАНИ
6100000000,6120800000,6120886800,6120886801,С,ЦИГАНИ
6100000000,6120800000,6120887100,,,САПОГІВСЬКА/С.САПОГІВ
6100000000,6120800000,6120887100,6120887101,С,САПОГІВ
6100000000,6120800000,6120887400,,,СКОВ'ЯТИНСЬКА/С.СКОВ'ЯТИН
6100000000,6120800000,6120887400,6120887401,С,СКОВ'ЯТИН
6100000000,6120800000,6120887400,6120887402,С,ШИШКІВЦІ
6100000000,6120800000,6120887700,,,СТРІЛКОВЕЦЬКА/С.СТРІЛКІВЦІ
6100000000,6120800000,6120887700,6120887701,С,СТРІЛКІВЦІ
6100000000,6120800000,6120888700,,,ШЕРШЕНІВСЬКА/С.ШЕРШЕНІВКА
6100000000,6120800000,6120888700,6120888701,С,ШЕРШЕНІВКА
6100000000,6120800000,6120888800,,,ШУПАРСЬКА/С.ШУПАРКА
6100000000,6120800000,6120888800,6120888801,С,ШУПАРКА
6100000000,6120800000,6120888800,6120888802,С,ХУДІЇВЦІ
6100000000,6121200000,,,,БУЧАЦЬКИЙ РАЙОН/М.БУЧАЧ
6100000000,6121200000,6121210000,,,МІСТА РАЙОННОГО ПІДПОРЯДКУВАННЯ БУЧАЦЬКОГО Р-НУ
6100000000,6121200000,6121210100,,М,БУЧАЧ
6100000000,6121200000,6121255000,,,СЕЛИЩА МІСЬКОГО ТИПУ БУЧАЦЬКОГО Р-НУ
6100000000,6121200000,6121255500,,Т,ЗОЛОТИЙ ПОТІК
6100000000,6121200000,6121255500,6121255501,С,ВОЗИЛІВ
6100000000,6121200000,6121255500,6121255502,С,ГУБИН
6100000000,6121200000,6121255500,6121255503,С,РУБЛИН
6100000000,6121200000,6121255500,6121255504,С,КОСТІЛЬНИКИ
6100000000,6121200000,6121255500,6121255505,С,МИКОЛАЇВКА
6100000000,6121200000,6121255500,6121255506,С,РУСИЛІВ
6100000000,6121200000,6121255500,6121255507,С,СКОМОРОХИ
6100000000,6121200000,6121255500,6121255508,С,СНОВИДІВ
6100000000,6121200000,6121255500,6121255509,С,СОКІЛЕЦЬ
6100000000,6121200000,6121255500,6121255510,С,СОКОЛІВ
6100000000,6121200000,6121280000,,,СІЛЬРАДИ БУЧАЦЬКОГО Р-НУ
6100000000,6121200000,6121280400,,,БАРИСЬКА/С.БАРИШ
6100000000,6121200000,6121280400,6121280401,С,БАРИШ
6100000000,6121200000,6121280800,,,БЕРЕМ'ЯНСЬКА/С.БЕРЕМ'ЯНИ
6100000000,6121200000,6121280800,6121280801,С,БЕРЕМ'ЯНИ
6100000000,6121200000,6121280900,,,БОБУЛИНСЬКА/С.БОБУЛИНЦІ
6100000000,6121200000,6121280900,6121280901,С,БОБУЛИНЦІ
6100000000,6121200000,6121281000,,,ЗАРИВИНЕЦЬКА/С.ЗАРИВИНЦІ
6100000000,6121200000,6121281000,6121281001,С,ЗАРИВИНЦІ
6100000000,6121200000,6121281000,6121281006,С,РУКОМИШ
6100000000,6121200000,6121281100,,,ЖИЗНОМИРСЬКА/С.ЖИЗНОМИР
6100000000,6121200000,6121281100,6121281101,С,ЖИЗНОМИР
6100000000,6121200000,6121281200,,,ОСОВЕЦЬКА/С.ОСІВЦІ
6100000000,6121200000,6121281200,6121281201,С,ОСІВЦІ
6100000000,6121200000,6121281300,,,ЗЕЛЕНСЬКА/С.ЗЕЛЕНА
6100000000,6121200000,6121281300,6121281301,С,ЗЕЛЕНА
6100000000,6121200000,6121281600,,,ДОБРОПІЛЬСЬКА/С.ДОБРОПОЛЕ
6100000000,6121200000,6121281600,6121281601,С,ДОБРОПОЛЕ
6100000000,6121200000,6121281600,6121281602,С,МАТЕУШІВКА
6100000000,6121200000,6121282000,,,ТРИБУХІВСЬКА/С.ТРИБУХІВЦІ
6100000000,6121200000,6121282000,6121282001,С,ТРИБУХІВЦІ
6100000000,6121200000,6121282000,6121282002,С,ПИШКІВЦІ
6100000000,6121200000,6121282000,6121282003,С,ЦВІТОВА
6100000000,6121200000,6121282200,,,ДУЛІБІВСЬКА/С.ДУЛІБИ
6100000000,6121200000,6121282200,6121282201,С,ДУЛІБИ
6100000000,6121200000,6121282800,,,ЗУБРЕЦЬКА/С.ЗУБРЕЦЬ
6100000000,6121200000,6121282800,6121282801,С,ЗУБРЕЦЬ
6100000000,6121200000,6121282900,,,КИДАНІВСЬКА/С.КИДАНІВ
6100000000,6121200000,6121282900,6121282901,С,КИДАНІВ
6100000000,6121200000,6121283000,,,КОСМИРИНСЬКА/С.КОСМИРИН
6100000000,6121200000,6121283000,6121283001,С,КОСМИРИН
6100000000,6121200000,6121283000,6121283003,С,НАБЕРЕЖНЕ
6100000000,6121200000,6121283200,,,ЛІЩАНЕЦЬКА/С.ЛІЩАНЦІ
6100000000,6121200000,6121283200,6121283201,С,ЛІЩАНЦІ
6100000000,6121200000,6121283400,,,МЕДВЕДІВСЬКА/С.МЕДВЕДІВЦІ
6100000000,6121200000,6121283400,6121283401,С,МЕДВЕДІВЦІ
6100000000,6121200000,6121284000,,,НОВОПЕТЛИКІВСЬКА/С.НОВІ ПЕТЛИКІВЦІ
6100000000,6121200000,6121284000,6121284001,С,НОВІ ПЕТЛИКІВЦІ
6100000000,6121200000,6121284000,6121284003,С,ПУШКАРІ
6100000000,6121200000,6121284200,,,ОЗЕРЯНСЬКА/С.ОЗЕРЯНИ
6100000000,6121200000,6121284200,6121284201,С,ОЗЕРЯНИ
6100000000,6121200000,6121284200,6121284202,С,ВЕРБ'ЯТИН
6100000000,6121200000,6121284600,,,ПЕРЕВОЛОЦЬКА/С.ПЕРЕВОЛОКА
6100000000,6121200000,6121284600,6121284601,С,ПЕРЕВОЛОКА
6100000000,6121200000,6121284600,6121284602,С,КУРДИБАНІВКА
6100000000,6121200000,6121285000,,,ПИЛЯВСЬКА/С.ПИЛЯВА
6100000000,6121200000,6121285000,6121285001,С,ПИЛЯВА
6100000000,6121200000,6121285000,6121285002,С,МАРТИНІВКА
6100000000,6121200000,6121285000,6121285004,С,НОВОСТАВЦІ
6100000000,6121200000,6121285400,,,ПІДЗАМОЧКІВСЬКА/С.ПІДЗАМОЧОК
6100000000,6121200000,6121285400,6121285401,С,ПІДЗАМОЧОК
6100000000,6121200000,6121285400,6121285403,С,ЗВЕНИГОРОД
6100000000,6121200000,6121285400,6121285405,С,ПІДЛІССЯ
6100000000,6121200000,6121285500,,,ПОРОХІВСЬКА/С.ПОРОХОВА
6100000000,6121200000,6121285500,6121285501,С,ПОРОХОВА
6100000000,6121200000,6121285600,,,ПЕРЕДМІСТЯНСЬКА/С.ПЕРЕДМІСТЯ
6100000000,6121200000,6121285600,6121285601,С,ПЕРЕДМІСТЯ
6100000000,6121200000,6121285600,6121285603,С,ЗАЛІЩИКИ
6100000000,6121200000,6121285800,,,РІПИНЕЦЬКА/С.РІПИНЦІ
6100000000,6121200000,6121285800,6121285801,С,РІПИНЦІ
6100000000,6121200000,6121285800,6121285802,С,ПОМІРЦІ
6100000000,6121200000,6121287000,,,СОРОКІВСЬКА/С.СОРОКИ
6100000000,6121200000,6121287000,6121287001,С,СОРОКИ
6100000000,6121200000,6121287400,,,СТАРОПЕТЛИКІВСЬКА/С.СТАРІ ПЕТЛИКІВЦІ
6100000000,6121200000,6121287400,6121287401,С,СТАРІ ПЕТЛИКІВЦІ
6100000000,6121200000,6121287400,6121287402,С,БІЛЯВИНЦІ
6100000000,6121200000,6121287800,,,СТІНКІВСЬКА/С.СТІНКА
6100000000,6121200000,6121287800,6121287801,С,СТІНКА
6100000000,6121200000,6121287800,6121287803,С,МЛИНКИ
6100000000,6121200000,6121288400,,,ЯЗЛОВЕЦЬКА/С.ЯЗЛОВЕЦЬ
6100000000,6121200000,6121288400,6121288401,С,ЯЗЛОВЕЦЬ
6100000000,6121200000,6121288400,6121288402,С,БРОВАРІ
6100000000,6121200000,6121288400,6121288404,С,НОВОСІЛКА
6100000000,6121200000,6121288400,6121288406,С,ПОЖЕЖА
6100000000,6121200000,6121288600,,,ЖНИБОРІДСЬКА/С.ЖНИБОРОДИ
6100000000,6121200000,6121288600,6121288601,С,ЖНИБОРОДИ
6100000000,6121600000,,,,ГУСЯТИНСЬКИЙ РАЙОН/СМТ ГУСЯТИН
6100000000,6121600000,6121610000,,,МІСТА РАЙОННОГО ПІДПОРЯДКУВАННЯ ГУСЯТИНСЬКОГО Р-НУ
6100000000,6121600000,6121610400,,М,КОПИЧИНЦІ
6100000000,6121600000,6121611000,,М,ХОРОСТКІВ
6100000000,6121600000,6121611000,6121611001,С,КАРАШИНЦІ
6100000000,6121600000,6121655000,,,СЕЛИЩА МІСЬКОГО ТИПУ ГУСЯТИНСЬКОГО Р-НУ
6100000000,6121600000,6121655100,,Т,ГУСЯТИН
6100000000,6121600000,6121655100,6121655101,С,БОДНАРІВКА
6100000000,6121600000,6121655100,6121655102,С,ВІЛЬХІВЧИК
6100000000,6121600000,6121655100,6121655103,С,СУХОДІЛ
6100000000,6121600000,6121655400,,Т,ГРИМАЙЛІВ
6100000000,6121600000,6121655400,6121655401,С,БУЦИКИ
6100000000,6121600000,6121655400,6121655402,С,ОЛЕНІВКА
6100000000,6121600000,6121680000,,,СІЛЬРАДИ ГУСЯТИНСЬКОГО Р-НУ
6100000000,6121600000,6121680400,,,ВАСИЛЬКОВЕЦЬКА/С.ВАСИЛЬКІВЦІ
6100000000,6121600000,6121680400,6121680401,С,ВАСИЛЬКІВЦІ
6100000000,6121600000,6121680400,6121680402,С,КРОГУЛЕЦЬ
6100000000,6121600000,6121680400,6121680403,С,НИЖБІРОК
6100000000,6121600000,6121680400,6121680404,С,СТАРИЙ НИЖБІРОК
6100000000,6121600000,6121680400,6121680405,С,ЦЕЛІЇВ
6100000000,6121600000,6121680400,6121680406,С,ЧАБАРІВКА
6100000000,6121600000,6121680700,,,ГЛІБІВСЬКА/С.ГЛІБІВ
6100000000,6121600000,6121680700,6121680701,С,ГЛІБІВ
6100000000,6121600000,6121681000,,,ГОРОДНИЦЬКА/С.ГОРОДНИЦЯ
6100000000,6121600000,6121681000,6121681001,С,ГОРОДНИЦЯ
6100000000,6121600000,6121681100,,,ЖАБИНЕЦЬКА/С.ЖАБИНЦІ
6100000000,6121600000,6121681100,6121681101,С,ЖАБИНЦІ
6100000000,6121600000,6121681400,,,ЗЕЛЕНІВСЬКА/С.ЗЕЛЕНЕ
6100000000,6121600000,6121681400,6121681401,С,ЗЕЛЕНЕ
6100000000,6121600000,6121681400,6121681404,С,ПАЇВКА
6100000000,6121600000,6121681800,,,КАЛАГАРІВСЬКА/С.КАЛАГАРІВКА
6100000000,6121600000,6121681800,6121681801,С,КАЛАГАРІВКА
6100000000,6121600000,6121681800,6121681802,С,ВОЛИЦЯ
6100000000,6121600000,6121681800,6121681803,С,КРУТИЛІВ
6100000000,6121600000,6121682100,,,КЛЮВИНСЬКА/С.КЛЮВИНЦІ
6100000000,6121600000,6121682100,6121682101,С,КЛЮВИНЦІ
6100000000,6121600000,6121682400,,,ГАДИНКІВСЬКА/С.ГАДИНКІВЦІ
6100000000,6121600000,6121682400,6121682401,С,ГАДИНКІВЦІ
6100000000,6121600000,6121682400,6121682402,С,ВИГОДА
6100000000,6121600000,6121682700,,,КОТІВСЬКА/С.КОТІВКА
6100000000,6121600000,6121682700,6121682701,С,КОТІВКА
6100000000,6121600000,6121682700,6121682702,С,ЄМЕЛІВКА
6100000000,6121600000,6121682700,6121682703,С,ТЕКЛІВКА
6100000000,6121600000,6121683000,,,КОЦЮБИНСЬКА/С.КОЦЮБИНЦІ
6100000000,6121600000,6121683000,6121683001,С,КОЦЮБИНЦІ
6100000000,6121600000,6121683000,6121683004,С,ЧАГАРІ
6100000000,6121600000,6121683300,,,КРАСНЕНСЬКА/С.КРАСНЕ
6100000000,6121600000,6121683300,6121683301,С,КРАСНЕ
6100000000,6121600000,6121683300,6121683302,С,КОЗИНА
6100000000,6121600000,6121683300,6121683303,С,СТАВКИ
6100000000,6121600000,6121683700,,,ЛЕЖАНІВСЬКА/С.ЛЕЖАНІВКА
6100000000,6121600000,6121683700,6121683701,С,ЛЕЖАНІВКА
6100000000,6121600000,6121683700,6121683702,С,БІЛИНІВКА
6100000000,6121600000,6121683900,,,ЛИЧКОВЕЦЬКА/С.ЛИЧКІВЦІ
6100000000,6121600000,6121683900,6121683901,С,ЛИЧКІВЦІ
6100000000,6121600000,6121683900,6121683903,С,ТРИБУХІВЦІ
6100000000,6121600000,6121684000,,,МАЙДАНСЬКА/С.МАЙДАН
6100000000,6121600000,6121684000,6121684001,С,МАЙДАН
6100000000,6121600000,6121684200,,,МАЛОБІРКІВСЬКА/С.МАЛІ БІРКИ
6100000000,6121600000,6121684200,6121684201,С,МАЛІ БІРКИ
6100000000,6121600000,6121684200,6121684203,С,НОВОСІЛКА
6100000000,6121600000,6121684500,,,МАЛОЛУЦЬКА/С.МАЛА ЛУКА
6100000000,6121600000,6121684500,6121684501,С,МАЛА ЛУКА
6100000000,6121600000,6121684500,6121684502,С,КОКОШИНЦІ
6100000000,6121600000,6121684500,6121684503,С,МОНАСТИРИХА
6100000000,6121600000,6121685100,,,ВІКНЯНСЬКА/С.ВІКНО
6100000000,6121600000,6121685100,6121685101,С,ВІКНО
6100000000,6121600000,6121685400,,,ОРИШКІВСЬКА/С.ОРИШКІВЦІ
6100000000,6121600000,6121685400,6121685401,С,ОРИШКІВЦІ
6100000000,6121600000,6121685700,,,ПЕРЕМИЛІВСЬКА/С.ПЕРЕМИЛІВ
6100000000,6121600000,6121685700,6121685701,С,ПЕРЕМИЛІВ
6100000000,6121600000,6121685700,6121685702,С,ВЕРХІВЦІ
6100000000,6121600000,6121685800,,,ПІЗНАНСЬКА/С.ПІЗНАНКА
6100000000,6121600000,6121685800,6121685801,С,ПІЗНАНКА
6100000000,6121600000,6121686000,,,ПОСТОЛІВСЬКА/С.ПОСТОЛІВКА
6100000000,6121600000,6121686000,6121686001,С,ПОСТОЛІВКА
6100000000,6121600000,6121686300,,,РАШТОВЕЦЬКА/С.РАШТІВЦІ
6100000000,6121600000,6121686300,6121686301,С,РАШТІВЦІ
6100000000,6121600000,6121686500,,,САДЖІВЕЦЬКА/С.САДЖІВКА
6100000000,6121600000,6121686500,6121686501,С,САДЖІВКА
6100000000,6121600000,6121686700,,,САМОЛУСКІВСЬКА/С.САМОЛУСКІВЦІ
6100000000,6121600000,6121686700,6121686701,С,САМОЛУСКІВЦІ
6100000000,6121600000,6121687000,,,СИДОРІВСЬКА/С.СИДОРІВ
6100000000,6121600000,6121687000,6121687001,С,СИДОРІВ
6100000000,6121600000,6121687000,6121687002,С,ШИДЛІВЦІ
6100000000,6121600000,6121687200,,,СОРОКІВСЬКА/С.СОРОКА
6100000000,6121600000,6121687200,6121687201,С,СОРОКА
6100000000,6121600000,6121687700,,,СУХОСТАВСЬКА/С.СУХОСТАВ
6100000000,6121600000,6121687700,6121687701,С,СУХОСТАВ
6100000000,6121600000,6121688000,,,ТОВСТЕНСЬКА/С.ТОВСТЕ
6100000000,6121600000,6121688000,6121688001,С,ТОВСТЕ
6100000000,6121600000,6121688000,6121688003,С,КУТ
6100000000,6121600000,6121688500,,,УВИСЛІВСЬКА/С.УВИСЛА
6100000000,6121600000,6121688500,6121688501,С,УВИСЛА
6100000000,6121600000,6121688700,,,ТУДОРІВСЬКА/С.ТУДОРІВ
6100000000,6121600000,6121688700,6121688701,С,ТУДОРІВ
6100000000,6121600000,6121688800,,,ХЛОПІВСЬКА/С.ХЛОПІВКА
6100000000,6121600000,6121688800,6121688801,С,ХЛОПІВКА
6100000000,6121600000,6121689600,,,ЯБЛУНІВСЬКА/С.ЯБЛУНІВ
6100000000,6121600000,6121689600,6121689601,С,ЯБЛУНІВ
