oblast_code,raion_code,settlement_name,category_label,settlement_code,rada_code,rada_name,raion_name,oblast_name
1200000000,1221000000,Корнило-Наталівка,село,1221085505,1221085500,NA,NA,NA
1200000000,1221000000,Якимівка,село,1221085506,1221085500,NA,NA,NA
1200000000,1221000000,Малоолександрівка,село,1221086601,1221086600,NA,NA,NA
1200000000,1221000000,Адалимівка,село,1221086602,1221086600,NA,NA,NA
1200000000,1221000000,Гранове,село,1221086603,1221086600,NA,NA,NA
1200000000,1221000000,Калинівка,село,1221086604,1221086600,NA,NA,NA
1200000000,1221000000,Дубове,село,1221086605,1221086600,NA,NA,NA
1200000000,1221000000,Саксагань,село,1221086606,1221086600,NA,NA,NA
1200000000,1221000000,Петрівка,село,1221086607,1221086600,NA,NA,NA
1200000000,1221000000,Полівське,село,1221086608,1221086600,NA,NA,NA
1200000000,1221000000,Мишурин Ріг,село,1221087001,1221087000,NA,NA,NA
1200000000,1221000000,Пушкарівка,село,1221087701,1221087700,NA,NA,NA
1200000000,1221400000,Міста Районного Підпорядкування Дніпровського Р-Ну,місто,1221410000,1221410000,Міста Районного Підпорядкування Дніпровського Р-Ну,NA,NA
1200000000,1221400000,Підгородне,місто,1221411000,1221411000,Підгородне,NA,NA
1200000000,1221400000,Перемога,село,1221411001,1221411000,Підгородне,NA,NA
1200000000,1221400000,Селища Міського Типу Дніпровського Р-Ну,місто,1221455000,1221455000,Селища Міського Типу Дніпровського Р-Ну,NA,NA
1200000000,1221400000,Обухівка,селище міського типу,1221455400,1221455400,Обухівка,NA,NA
1200000000,1221400000,Горянівське,село,1221455401,1221455400,Обухівка,NA,NA
1200000000,1221400000,Слобожанське,селище міського типу,1221455800,1221455800,Слобожанське,NA,NA
1200000000,1221400000,Степове,село,1221455801,1221455800,Слобожанське,NA,NA
1200000000,1221400000,Сільради Дніпровського Р-Ну,місто,1221480000,1221480000,Сільради Дніпровського Р-Ну,NA,NA
1200000000,1221400000,Олександрівка,село,1221481001,1221481000,NA,NA,NA
1200000000,1221400000,Василівка,село,1221481003,1221481000,NA,NA,NA
1200000000,1221400000,Горького,селище,1221482001,1221482000,NA,NA,NA
1200000000,1221400000,Долинське,селище,1221482002,1221482000,NA,NA,NA
1200000000,1221400000,Нове,село,1221482004,1221482000,NA,NA,NA
1200000000,1221400000,Пашена Балка,село,1221482006,1221482000,NA,NA,NA
1200000000,1221400000,Шевченко,селище,1221482008,1221482000,NA,NA,NA
1200000000,1221400000,Любимівка,село,1221484001,1221484000,NA,NA,NA
1200000000,1221400000,Перше Травня,село,1221484002,1221484000,NA,NA,NA
1200000000,1221400000,Придніпрянське,село,1221484003,1221484000,NA,NA,NA
1200000000,1221400000,Миколаївка,село,1221485601,1221485600,NA,NA,NA
1200000000,1221400000,Сурське,село,1221485603,1221485600,NA,NA,NA
1200000000,1221400000,Новоолександрівка,село,1221486201,1221486200,NA,NA,NA
1200000000,1221400000,Братське,село,1221486202,1221486200,NA,NA,NA
1200000000,1221400000,Дніпрове,село,1221486203,1221486200,NA,NA,NA
1200000000,1221400000,Дороге,село,1221486204,1221486200,NA,NA,NA
1200000000,1221400000,Дослідне,селище,1221486205,1221486200,NA,NA,NA
1200000000,1221400000,Кам�янка,село,1221486206,1221486200,NA,NA,NA
1200000000,1221400000,Старі Кодаки,село,1221486207,1221486200,NA,NA,NA
1200000000,1221400000,Чувилине,село,1221486208,1221486200,NA,NA,NA
1200000000,1221400000,Волоське,село,1221486209,1221486200,NA,NA,NA
1200000000,1221400000,Майорка,село,1221486210,1221486200,NA,NA,NA
1200000000,1221400000,Ракшівка,село,1221486211,1221486200,NA,NA,NA
1200000000,1221400000,Червоний Садок,село,1221486212,1221486200,NA,NA,NA
1200000000,1221400000,Партизанське,село,1221486601,1221486600,NA,NA,NA
1200000000,1221400000,Балівка,село,1221486801,1221486800,NA,NA,NA
1200000000,1221400000,Степове,селище,1221487201,1221487200,NA,NA,NA
1200000000,1221400000,Благовіщенка,село,1221487202,1221487200,NA,NA,NA
1200000000,1221400000,Сурсько-Литовське,село,1221487501,1221487500,NA,NA,NA
1200000000,1221400000,Зелений Гай,село,1221487502,1221487500,NA,NA,NA
1200000000,1221400000,Новомиколаївка,село,1221487503,1221487500,NA,NA,NA
1200000000,1221400000,Сурсько-Клевцеве,село,1221487504,1221487500,NA,NA,NA
1200000000,1221400000,Миколаївка,село,1221487701,1221487700,NA,NA,NA
1200000000,1221400000,Новотаромське,село,1221487703,1221487700,NA,NA,NA
1200000000,1221400000,Чумаки,село,1221488001,1221488000,NA,NA,NA
1200000000,1221400000,Виноградне,село,1221488002,1221488000,NA,NA,NA
1200000000,1221400000,Зоря,селище,1221488003,1221488000,NA,NA,NA
1200000000,1221400000,Маївка,село,1221488005,1221488000,NA,NA,NA
1200000000,1221800000,Селища Міського Типу Криворізського Р-Ну,місто,1221855000,1221855000,Селища Міського Типу Криворізського Р-Ну,NA,NA
1200000000,1221800000,Радушне,селище міського типу,1221855500,1221855500,Радушне,NA,NA
1200000000,1221800000,Христофорівка,селище міського типу,1221855800,1221855800,Христофорівка,NA,NA
1200000000,1221800000,Сільради Криворізького Р-Ну,місто,1221880000,1221880000,Сільради Криворізького Р-Ну,NA,NA
1200000000,1221800000,Софіївка,село,1221880501,1221880500,NA,NA,NA
1200000000,1221800000,Іванівка,село,1221880503,1221880500,NA,NA,NA
1200000000,1221800000,Веселе,село,1221881201,1221881200,NA,NA,NA
1200000000,1221800000,Бурлацьке,село,1221881202,1221881200,NA,NA,NA
1200000000,1221800000,Львів,село,1221881203,1221881200,NA,NA,NA
1200000000,1221800000,Нова Зоря,село,1221881204,1221881200,NA,NA,NA
1200000000,1221800000,Новий Шлях,село,1221881205,1221881200,NA,NA,NA
1200000000,1221800000,Новомар�янівське,село,1221881206,1221881200,NA,NA,NA
1200000000,1221800000,Вільне,село,1221881301,1221881300,NA,NA,NA
1200000000,1221800000,Надія,село,1221881303,1221881300,NA,NA,NA
1200000000,1221800000,Гейківка,село,1221881401,1221881400,NA,NA,NA
1200000000,1221800000,Іванівка,село,1221881402,1221881400,NA,NA,NA
1200000000,1221800000,Кривбас,село,1221881403,1221881400,NA,NA,NA
1200000000,1221800000,Новий Кременчук,село,1221881404,1221881400,NA,NA,NA
1200000000,1221800000,Павлівка,село,1221881405,1221881400,NA,NA,NA
1200000000,1221800000,Ранній Ранок,село,1221881406,1221881400,NA,NA,NA
1200000000,1221800000,Глеюватка,село,1221882001,1221882000,NA,NA,NA
1200000000,1221800000,Веселий Кут,село,1221882002,1221882000,NA,NA,NA
1200000000,1221800000,Красна Балка,село,1221882003,1221882000,NA,NA,NA
1200000000,1221800000,Новоіванівка,село,1221882004,1221882000,NA,NA,NA
1200000000,1221800000,Грузьке,село,1221882201,1221882200,NA,NA,NA
1200000000,1221800000,Анастасівка,село,1221882203,1221882200,NA,NA,NA
1200000000,1221800000,Новолозуватка,село,1221882205,1221882200,NA,NA,NA
1200000000,1221800000,Тернівка,село,1221882207,1221882200,NA,NA,NA
1200000000,1221800000,Златоустівка,село,1221882401,1221882400,NA,NA,NA
1200000000,1221800000,Андрусівка,село,1221882402,1221882400,NA,NA,NA
1200000000,1221800000,Кам�янське,село,1221882403,1221882400,NA,NA,NA
1200000000,1221800000,Новогригорівка,село,1221882404,1221882400,NA,NA,NA
1200000000,1221800000,Данилівка,село,1221882901,1221882900,NA,NA,NA
1200000000,1221800000,Зелений Гай,село,1221882902,1221882900,NA,NA,NA
1200000000,1221800000,Зелений Луг,село,1221882903,1221882900,NA,NA,NA
1200000000,1221800000,Кудашівка,село,1221882904,1221882900,NA,NA,NA
1200000000,1221800000,Мусіївка,селище,1221882905,1221882900,NA,NA,NA
1200000000,1221800000,Новий Мир,село,1221882906,1221882900,NA,NA,NA
1200000000,1221800000,Червона Поляна,селище,1221882907,1221882900,NA,NA,NA
1200000000,1221800000,Красівське,село,1221883501,1221883500,NA,NA,NA
1200000000,1221800000,Водяне,село,1221883502,1221883500,NA,NA,NA
1200000000,1221800000,Красне,село,1221883504,1221883500,NA,NA,NA
1200000000,1221800000,Садове,село,1221883505,1221883500,NA,NA,NA
1200000000,1221800000,Нові Садки,селище,1221883506,1221883500,NA,NA,NA
1200000000,1221800000,Новожитомир,село,1221883507,1221883500,NA,NA,NA
1200000000,1221800000,Суворовка,село,1221883508,1221883500,NA,NA,NA
1200000000,1221800000,Трудове,село,1221883509,1221883500,NA,NA,NA
1200000000,1221800000,Лозуватка,село,1221884001,1221884000,NA,NA,NA
1200000000,1221800000,Базарове,село,1221884002,1221884000,NA,NA,NA
1200000000,1221800000,Мар�янівка,село,1221884004,1221884000,NA,NA,NA
1200000000,1221800000,Новоганнівка,село,1221884005,1221884000,NA,NA,NA
1200000000,1221800000,Раєво-Олександрівка,село,1221884006,1221884000,NA,NA,NA
1200000000,1221800000,Надеждівка,село,1221884301,1221884300,NA,NA,NA
1200000000,1221800000,Братсько-Семенівка,село,1221884302,1221884300,NA,NA,NA
1200000000,1221800000,Маяк,село,1221884303,1221884300,NA,NA,NA
1200000000,1221800000,Пичугине,селище,1221884305,1221884300,NA,NA,NA
1200000000,1221800000,Недайвода,село,1221884501,1221884500,NA,NA,NA
1200000000,1221800000,Зоря,село,1221884502,1221884500,NA,NA,NA
1200000000,1221800000,Тернуватка,село,1221884503,1221884500,NA,NA,NA
1200000000,1221800000,Новопілля,село,1221884701,1221884700,NA,NA,NA
1200000000,1221800000,Златопіль,село,1221884703,1221884700,NA,NA,NA
1200000000,1221800000,Золота Поляна,село,1221884705,1221884700,NA,NA,NA
1200000000,1221800000,Дніпровка,село,1221884707,1221884700,NA,NA,NA
1200000000,1221800000,Коломійцеве,село,1221884709,1221884700,NA,NA,NA
1200000000,1221800000,Лісопитомник,селище,1221884711,1221884700,NA,NA,NA
1200000000,1221800000,Новомайське,село,1221884713,1221884700,NA,NA,NA
1200000000,1221800000,Степове,село,1221884715,1221884700,NA,NA,NA
1200000000,1221800000,Червоні Поди,село,1221884717,1221884700,NA,NA,NA
1200000000,1221800000,Шевченківське,село,1221885901,1221885900,NA,NA,NA
1200000000,1221800000,Високе Поле,село,1221885902,1221885900,NA,NA,NA
1200000000,1221800000,Зелене Поле,село,1221885903,1221885900,NA,NA,NA
1200000000,1221800000,Кам�яне Поле,село,1221885904,1221885900,NA,NA,NA
1200000000,1221800000,Лісове,село,1221885905,1221885900,NA,NA,NA
1200000000,1221800000,Новопокровка,село,1221885906,1221885900,NA,NA,NA
1200000000,1221800000,Червоне,село,1221887001,1221887000,NA,NA,NA
1200000000,1221800000,Гомельське,село,1221887002,1221887000,NA,NA,NA
1200000000,1221800000,Запорожець,село,1221887003,1221887000,NA,NA,NA
1200000000,1221800000,Калинівка,село,1221887004,1221887000,NA,NA,NA
1200000000,1221800000,Рудничне,селище,1221887005,1221887000,NA,NA,NA
1200000000,1221800000,Чабанове,село,1221887006,1221887000,NA,NA,NA
1200000000,1221800000,Чкаловка,село,1221887701,1221887700,NA,NA,NA
1200000000,1221800000,Грузька Григорівка,село,1221887702,1221887700,NA,NA,NA
1200000000,1221800000,Дружба,село,1221887703,1221887700,NA,NA,NA
1200000000,1221800000,Інгулець,село,1221887704,1221887700,NA,NA,NA
1200000000,1221800000,Радіонівка,село,1221887706,1221887700,NA,NA,NA
1200000000,1221800000,Широке,село,1221888201,1221888200,NA,NA,NA
1200000000,1221800000,Вільний Посад,село,1221888202,1221888200,NA,NA,NA
1200000000,1221800000,Вільний Табір,село,1221888203,1221888200,NA,NA,NA
1200000000,1221800000,Новоселівка,село,1221888204,1221888200,NA,NA,NA
1200000000,1221800000,Романівка,село,1221888206,1221888200,NA,NA,NA
1200000000,1221800000,Шевченкове,село,1221888207,1221888200,NA,NA,NA
1200000000,1222000000,Селища Міського Типу Криничанського Р-Ну,місто,1222055000,1222055000,Селища Міського Типу Криничанського Р-Ну,NA,NA
1200000000,1222000000,Кринички,селище міського типу,1222055100,1222055100,Кринички,NA,NA
1200000000,1222000000,Гримуче,село,1222055101,1222055100,Кринички,NA,NA
1200000000,1222000000,Новопідгірне,село,1222055102,1222055100,Кринички,NA,NA
1200000000,1222000000,Новопушкарівка,село,1222055103,1222055100,Кринички,NA,NA
1200000000,1222000000,Одарівка,село,1222055104,1222055100,Кринички,NA,NA
1200000000,1222000000,Суворовське,село,1222055105,1222055100,Кринички,NA,NA
1200000000,1222000000,Червоний Яр,село,1222055106,1222055100,Кринички,NA,NA
1200000000,1222000000,Чернече,село,1222055107,1222055100,Кринички,NA,NA
1200000000,1222000000,Яблуневе,село,1222055108,1222055100,Кринички,NA,NA
1200000000,1222000000,Діброва,село,1222055109,1222055100,Кринички,NA,NA
1200000000,1222000000,Дружба,село,1222055110,1222055100,Кринички,NA,NA
1200000000,1222000000,Кам�янчани,село,1222055111,1222055100,Кринички,NA,NA
1200000000,1222000000,Маломихайлівка,село,1222055112,1222055100,Кринички,NA,NA
1200000000,1222000000,Малярщина,село,1222055113,1222055100,Кринички,NA,NA
1200000000,1222000000,Мирне,село,1222055114,1222055100,Кринички,NA,NA
1200000000,1222000000,Новокалинівка,село,1222055115,1222055100,Кринички,NA,NA
1200000000,1222000000,Первозванівка,село,1222055116,1222055100,Кринички,NA,NA
1200000000,1222000000,Сухий Хутір,село,1222055117,1222055100,Кринички,NA,NA
1200000000,1222000000,Улянівка,село,1222055118,1222055100,Кринички,NA,NA
1200000000,1222000000,Червоний Став,село,1222055119,1222055100,Кринички,NA,NA
1200000000,1222000000,Шмакове,село,1222055120,1222055100,Кринички,NA,NA
1200000000,1222000000,Аули,селище міського типу,1222055300,1222055300,Аули,NA,NA
1200000000,1222000000,Вишневе,село,1222055301,1222055300,Аули,NA,NA
1200000000,1222000000,Українка,село,1222055302,1222055300,Аули,NA,NA
1200000000,1222000000,Божедарівка,селище міського типу,1222055700,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Веселе,село,1222055701,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Вільне,село,1222055702,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Людмилівка,село,1222055703,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Надія,село,1222055704,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Олексіївка,село,1222055705,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Потоки,село,1222055706,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Скелюватка,село,1222055707,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Трудове,село,1222055708,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Болтишка,село,1222055709,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Весела Долина,село,1222055710,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Грузинівка,село,1222055711,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Зелений Яр,село,1222055712,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Калинівка,село,1222055713,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Крута Балка,село,1222055714,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Милорадівка,селище,1222055715,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Новомилорадівка,село,1222055716,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Олександрівка,село,1222055717,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Покровка,село,1222055718,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Сорокопанівка,селище,1222055719,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Червоний Орлик,село,1222055720,1222055700,Божедарівка,NA,NA
1200000000,1222000000,Сільради Криничанського Р-Ну,місто,1222080000,1222080000,Сільради Криничанського Р-Ну,NA,NA
1200000000,1222000000,Адамівка,село,1222080501,1222080500,NA,NA,NA
1200000000,1222000000,Зелена Долина,село,1222080502,1222080500,NA,NA,NA
1200000000,1222000000,Світлогірське,село,1222081001,1222081000,NA,NA,NA
1200000000,1222000000,Бикове,село,1222081701,1222081700,NA,NA,NA
1200000000,1222000000,Василівка,село,1222081703,1222081700,NA,NA,NA
1200000000,1222000000,Водяне,село,1222081705,1222081700,NA,NA,NA
1200000000,1222000000,Гуляйполе,село,1222082001,1222082000,NA,NA,NA
1200000000,1222000000,Березине,село,1222082002,1222082000,NA,NA,NA
1200000000,1222000000,Благодатне,село,1222082003,1222082000,NA,NA,NA
1200000000,1222000000,Бузулуки,село,1222082004,1222082000,NA,NA,NA
1200000000,1222000000,Високе,село,1222082005,1222082000,NA,NA,NA
1200000000,1222000000,Козаче,село,1222082006,1222082000,NA,NA,NA
1200000000,1222000000,Малософіївка,село,1222082007,1222082000,NA,NA,NA
1200000000,1222000000,Українське,село,1222082008,1222082000,NA,NA,NA
1200000000,1222000000,Первомайське,село,1222082009,1222082000,NA,NA,NA
1200000000,1222000000,Смоленка,село,1222082010,1222082000,NA,NA,NA
1200000000,1222000000,Тарасівка,село,1222082011,1222082000,NA,NA,NA
1200000000,1222000000,Удачне,село,1222082012,1222082000,NA,NA,NA
1200000000,1222000000,Саксаганське,село,1222082501,1222082500,NA,NA,NA
1200000000,1222000000,Божедарівка,село,1222082503,1222082500,NA,NA,NA
1200000000,1222000000,Теплівка,село,1222082504,1222082500,NA,NA,NA
1200000000,1222000000,Затишне,село,1222082701,1222082700,NA,NA,NA
1200000000,1222000000,Гранітне,селище,1222082702,1222082700,NA,NA,NA
1200000000,1222000000,Лугове,село,1222082703,1222082700,NA,NA,NA
1200000000,1222000000,Катеринопіль,село,1222083001,1222083000,NA,NA,NA
1200000000,1222000000,Зоря,село,1222083005,1222083000,NA,NA,NA
1200000000,1222000000,Нова Праця,село,1222083006,1222083000,NA,NA,NA
1200000000,1222000000,Новогурівка,село,1222083007,1222083000,NA,NA,NA
1200000000,1222000000,Павлівка,село,1222083008,1222083000,NA,NA,NA
1200000000,1222000000,Привілля,село,1222083009,1222083000,NA,NA,NA
1200000000,1222000000,Кудашівка,село,1222083501,1222083500,NA,NA,NA
1200000000,1222000000,Андріївка,село,1222083502,1222083500,NA,NA,NA
1200000000,1222000000,Благословенна,село,1222083503,1222083500,NA,NA,NA
1200000000,1222000000,Катеринівка,село,1222083504,1222083500,NA,NA,NA
1200000000,1222000000,Ковалівка,село,1222083505,1222083500,NA,NA,NA
1200000000,1222000000,Новожитлівка,село,1222083506,1222083500,NA,NA,NA
1200000000,1222000000,Поляна,село,1222083507,1222083500,NA,NA,NA
1200000000,1222000000,Новоселівка,село,1222084501,1222084500,NA,NA,NA
1200000000,1222000000,Барвінок,село,1222084502,1222084500,NA,NA,NA
1200000000,1222000000,Зелений Кут,село,1222084503,1222084500,NA,NA,NA
1200000000,1222000000,Іллінка,село,1222084504,1222084500,NA,NA,NA
1200000000,1222000000,Рогівське,село,1222084505,1222084500,NA,NA,NA
1200000000,1222000000,Степанівка,село,1222084506,1222084500,NA,NA,NA
1200000000,1222000000,Преображенка,село,1222085501,1222085500,NA,NA,NA
1200000000,1222000000,Вітрівка,село,1222085502,1222085500,NA,NA,NA
1200000000,1222000000,Черкаське,село,1222085503,1222085500,NA,NA,NA
1200000000,1222000000,Лозуватка,село,1222085504,1222085500,NA,NA,NA
1200000000,1222000000,Михайлівка,село,1222085505,1222085500,NA,NA,NA
1200000000,1222000000,Лозуватське,село,1222085507,1222085500,NA,NA,NA
1200000000,1222000000,Червона Балка,село,1222085508,1222085500,NA,NA,NA
1200000000,1222000000,Червоне,село,1222085509,1222085500,NA,NA,NA
1200000000,1222000000,Семенівка,село,1222086001,1222086000,NA,NA,NA
1200000000,1222000000,Весела Роща,село,1222086002,1222086000,NA,NA,NA
1200000000,1222000000,Котлярівка,село,1222086003,1222086000,NA,NA,NA
1200000000,1222000000,Любимівка,село,1222086004,1222086000,NA,NA,NA
1200000000,1222000000,Любомирівка,село,1222086005,1222086000,NA,NA,NA
1200000000,1222000000,Підгірне,село,1222086006,1222086000,NA,NA,NA
1200000000,1222000000,Прапор,село,1222086007,1222086000,NA,NA,NA
1200000000,1222000000,Червоноіванівка,село,1222086501,1222086500,NA,NA,NA
1200000000,1222000000,Козодуб,село,1222086502,1222086500,NA,NA,NA
1200000000,1222000000,Коробчине,село,1222086503,1222086500,NA,NA,NA
1200000000,1222000000,Промінь,село,1222088601,1222088600,NA,NA,NA
1200000000,1222000000,Володимирівка,село,1222088603,1222088600,NA,NA,NA
1200000000,1222000000,Грушівка,село,1222088605,1222088600,NA,NA,NA
1200000000,1222000000,Єгорівка,село,1222088607,1222088600,NA,NA,NA
1200000000,1222000000,Оленівка,село,1222088609,1222088600,NA,NA,NA
1200000000,1222300000,Селища Міського Типу Магдалинівського Р-Ну,місто,1222355000,1222355000,Селища Міського Типу Магдалинівського Р-Ну,NA,NA
1200000000,1222300000,Магдалинівка,селище міського типу,1222355100,1222355100,Магдалинівка,NA,NA
1200000000,1222300000,Дубравка,село,1222355101,1222355100,Магдалинівка,NA,NA
1200000000,1222300000,Кільчень,село,1222355102,1222355100,Магдалинівка,NA,NA
1200000000,1222300000,Сільради Магдалинівського Р-Ну,місто,1222380000,1222380000,Сільради Магдалинівського Р-Ну,NA,NA
1200000000,1222300000,Олександрівка,село,1222380501,1222380500,NA,NA,NA
1200000000,1222300000,Запоріжжя,село,1222380503,1222380500,NA,NA,NA
1200000000,1222300000,Малоандріївка,село,1222380505,1222380500,NA,NA,NA
1200000000,1222300000,Гупалівка,село,1222381501,1222381500,NA,NA,NA
1200000000,1222300000,Дмухайлівка,село,1222382001,1222382000,NA,NA,NA
1200000000,1222300000,Жданівка,село,1222382501,1222382500,NA,NA,NA
1200000000,1222300000,Грабки,село,1222382502,1222382500,NA,NA,NA
1200000000,1222300000,Деконка,село,1222382503,1222382500,NA,NA,NA
1200000000,1222300000,Дудківка,село,1222382504,1222382500,NA,NA,NA
1200000000,1222300000,Крамарка,село,1222382505,1222382500,NA,NA,NA
1200000000,1222300000,Заплавка,село,1222383001,1222383000,NA,NA,NA
1200000000,1222300000,Краснопілля,село,1222383002,1222383000,NA,NA,NA
1200000000,1222300000,Кременівка,село,1222383003,1222383000,NA,NA,NA
1200000000,1222300000,Минівка,село,1222383004,1222383000,NA,NA,NA
1200000000,1222300000,Казначеївка,село,1222383301,1222383300,NA,NA,NA
1200000000,1222300000,Котовка,село,1222383501,1222383500,NA,NA,NA
1200000000,1222300000,Степанівка,село,1222383502,1222383500,NA,NA,NA
1200000000,1222300000,Личкове,село,1222384001,1222384000,NA,NA,NA
1200000000,1222300000,Великокозирщина,село,1222384002,1222384000,NA,NA,NA
1200000000,1222300000,Бузівка,село,1222384003,1222384000,NA,NA,NA
1200000000,1222300000,Гавришівка,село,1222384004,1222384000,NA,NA,NA
1200000000,1222300000,Зоряне,село,1222384005,1222384000,NA,NA,NA
1200000000,1222300000,Йосипівка,село,1222384006,1222384000,NA,NA,NA
1200000000,1222300000,Ковпаківка,село,1222384007,1222384000,NA,NA,NA
1200000000,1222300000,Приорільське,селище,1222384008,1222384000,NA,NA,NA
1200000000,1222300000,Мар�ївка,село,1222384501,1222384500,NA,NA,NA
1200000000,1222300000,Олянівка,село,1222384503,1222384500,NA,NA,NA
1200000000,1222300000,Трудолюбівка,село,1222384505,1222384500,NA,NA,NA
1200000000,1222300000,Новопетрівка,село,1222385001,1222385000,NA,NA,NA
1200000000,1222300000,Виноградівка,село,1222385002,1222385000,NA,NA,NA
1200000000,1222300000,Водяне,село,1222385003,1222385000,NA,NA,NA
1200000000,1222300000,Шевське,село,1222385004,1222385000,NA,NA,NA
1200000000,1222300000,Оленівка,село,1222385301,1222385300,NA,NA,NA
1200000000,1222300000,Очеретувате,село,1222385501,1222385500,NA,NA,NA
1200000000,1222300000,Першотравенка,село,1222385801,1222385800,NA,NA,NA
1200000000,1222300000,Поливанівка,село,1222386001,1222386000,NA,NA,NA
1200000000,1222300000,Веселий Гай,село,1222386002,1222386000,NA,NA,NA
1200000000,1222300000,Калинівка,село,1222386004,1222386000,NA,NA,NA
1200000000,1222300000,Новоіванівка,село,1222386005,1222386000,NA,NA,NA
1200000000,1222300000,Почино-Софіївка,село,1222386101,1222386100,NA,NA,NA
1200000000,1222300000,Січкарівка,село,1222386103,1222386100,NA,NA,NA
1200000000,1222300000,Тарасівка,село,1222386104,1222386100,NA,NA,NA
1200000000,1222300000,Приют,село,1222386501,1222386500,NA,NA,NA
1200000000,1222300000,Веселе,село,1222386502,1222386500,NA,NA,NA
1200000000,1222300000,Вишневе,село,1222386503,1222386500,NA,NA,NA
1200000000,1222300000,Іванівка,село,1222386504,1222386500,NA,NA,NA
1200000000,1222300000,Нововасилівка,село,1222386505,1222386500,NA,NA,NA
1200000000,1222300000,Новоспаське,село,1222386506,1222386500,NA,NA,NA
1200000000,1222300000,Тарасо-Шевченківка,село,1222386507,1222386500,NA,NA,NA
1200000000,1222300000,Топчине,село,1222387001,1222387000,NA,NA,NA
1200000000,1222300000,Тарасівка,село,1222387002,1222387000,NA,NA,NA
1200000000,1222300000,Чернеччина,село,1222387201,1222387200,NA,NA,NA
1200000000,1222300000,Мусієнкове,село,1222387203,1222387200,NA,NA,NA
1200000000,1222300000,Шевченківка,село,1222387401,1222387400,NA,NA,NA
1200000000,1222300000,Євдокіївка,село,1222387403,1222387400,NA,NA,NA
1200000000,1222300000,Тарасівка,село,1222387405,1222387400,NA,NA,NA
1200000000,1222600000,Селища Міського Типу Межівського Р-Ну,місто,1222655000,1222655000,Селища Міського Типу Межівського Р-Ну,NA,NA
1200000000,1222600000,Межова,селище міського типу,1222655100,1222655100,Межова,NA,NA
1200000000,1222600000,Веселе,село,1222655101,1222655100,Межова,NA,NA
1200000000,1222600000,Вознесенське,село,1222655102,1222655100,Межова,NA,NA
1200000000,1222600000,Жукове,село,1222655103,1222655100,Межова,NA,NA
1200000000,1222600000,Запорізьке,село,1222655104,1222655100,Межова,NA,NA
1200000000,1222600000,Степове,село,1222655105,1222655100,Межова,NA,NA
1200000000,1222600000,Новолозуватівка,село,1222655106,1222655100,Межова,NA,NA
1200000000,1222600000,Славне,село,1222655107,1222655100,Межова,NA,NA
1200000000,1222600000,Українка,село,1222655108,1222655100,Межова,NA,NA
1200000000,1222600000,Демурине,селище міського типу,1222655109,1222655100,Межова,NA,NA
1200000000,1222600000,Біляківка,село,1222655110,1222655100,Межова,NA,NA
1200000000,1222600000,Василівка,село,1222655111,1222655100,Межова,NA,NA
1200000000,1222600000,Веселе,село,1222655112,1222655100,Межова,NA,NA
1200000000,1222600000,Водолазьке,село,1222655113,1222655100,Межова,NA,NA
1200000000,1222600000,Володимирівка,село,1222655114,1222655100,Межова,NA,NA
1200000000,1222600000,Всесвятське,село,1222655115,1222655100,Межова,NA,NA
1200000000,1222600000,Іванівка,село,1222655116,1222655100,Межова,NA,NA
1200000000,1222600000,Колона-Межова,село,1222655117,1222655100,Межова,NA,NA
1200000000,1222600000,Красногорівка,село,1222655118,1222655100,Межова,NA,NA
1200000000,1222600000,Мар�ївка,село,1222655119,1222655100,Межова,NA,NA
1200000000,1222600000,Новогригорівка,село,1222655120,1222655100,Межова,NA,NA
1200000000,1222600000,Новоолександрівка,село,1222655121,1222655100,Межова,NA,NA
1200000000,1222600000,Новопідгородне,село,1222655122,1222655100,Межова,NA,NA
1200000000,1222600000,Новотроїцьке,село,1222655123,1222655100,Межова,NA,NA
1200000000,1222600000,Олександрівка,село,1222655124,1222655100,Межова,NA,NA
1200000000,1222600000,Попутне,село,1222655125,1222655100,Межова,NA,NA
1200000000,1222600000,Преображенка,село,1222655126,1222655100,Межова,NA,NA
1200000000,1222600000,Райполе,село,1222655127,1222655100,Межова,NA,NA
1200000000,1222600000,Сухарева Балка,село,1222655128,1222655100,Межова,NA,NA
1200000000,1222600000,Юр�ївка,село,1222655129,1222655100,Межова,NA,NA
